Date,Time,Latitude,Longitude,Type,Depth,Magnitude,Timestamp,Magnitude Category,DistanceFromRef
08/11/1996,01:31:17,-13.396,166.692,Earthquake,99.8,7.4,1996-08-11T01:31:17.000+05:30,High,17925.02085455008
08/12/1996,17:00:28,-0.266,125.094,Earthquake,42.3,5.6,1996-08-12T17:00:28.000+05:30,Moderate,13909.770107295863
08/25/1996,14:09:03,-1.084,-78.674,Earthquake,50.7,5.1,1996-08-25T14:09:03.000+05:30,Low,8748.378429292865
11/21/1996,21:45:15,-3.297,146.625,Earthquake,38.8,10.5,1996-11-21T21:45:15.000+05:30,High,16287.978848865925
11/25/1996,11:15:58,-3.086,139.663,Earthquake,54.5,6.1,1996-11-25T11:15:58.000+05:30,Moderate,15518.947471455624
12/13/1996,09:56:02,-6.23,104.104,Earthquake,69.3,11.2,1996-12-13T09:56:02.000+05:30,High,11566.384363876374
01/11/1997,05:50:24,31.631,131.542,Earthquake,52.2,5.9,1997-01-11T05:50:24.000+05:30,Moderate,13830.2075659254
05/23/1997,17:50:35,34.368,137.484,Earthquake,10.9,6.6,1997-05-23T17:50:35.000+05:30,High,14174.565310474627
08/14/1997,14:02:03,-10.728,164.69,Earthquake,46.5,14.5,1997-08-14T14:02:03.000+05:30,High,17944.568717510585
08/17/1997,20:11:11,-13.592,167.391,Earthquake,25.9,15.7,1997-08-17T20:11:11.000+05:30,High,17962.565796896783
08/24/1997,00:59:52,13.549,-89.589,Earthquake,139.1,8.7,1997-08-24T00:59:52.000+05:30,High,9963.113833234764
10/04/1997,10:57:34,41.052834,-125.34333,Earthquake,6.792,14.89,1997-10-04T10:57:34.000+05:30,High,12883.444653446018
10/18/1997,02:40:05,-0.895,124.066,Earthquake,35.6,7.7,1997-10-18T02:40:05.000+05:30,High,13794.984417976835
10/26/1997,19:06:44,39.296,140.461,Earthquake,133.6,5.9,1997-10-26T19:06:44.000+05:30,Moderate,14081.946387389466
11/10/1997,19:04:25,12.361,145.577,Earthquake,68.5,5.3,1997-11-10T19:04:25.000+05:30,Low,15976.946118667109
11/29/1997,03:42:02,2.207,126.646,Earthquake,42.6,7.0,1997-11-29T03:42:02.000+05:30,High,14078.878170766213
12/05/1997,13:56:12,0.656,125.114,Earthquake,89.4,7.9,1997-12-05T13:56:12.000+05:30,High,13911.748250892768
05/03/1998,02:09:08,34.87,138.982,Earthquake,34.0,8.8,1998-05-03T02:09:08.000+05:30,High,14260.257422786335
05/11/1998,04:01:41,-2.972,142.05,Earthquake,33.7,8.9,1998-05-11T04:01:41.000+05:30,High,15784.264153744516
05/13/1998,13:05:06,-5.776,153.804,Earthquake,62.5,7.6,1998-05-13T13:05:06.000+05:30,High,17037.151860127593
05/24/1998,02:32:54,-6.513,104.906,Earthquake,52.9,9.9,1998-05-24T02:32:54.000+05:30,High,11654.072141050232
05/28/1998,04:58:55,52.154,159.641,Earthquake,47.0,7.3,1998-05-28T04:58:55.000+05:30,High,13912.111556338179
06/01/1998,05:34:04,52.889,160.067,Earthquake,43.7,5.6,1998-06-01T05:34:04.000+05:30,Moderate,13850.021985836007
06/14/1998,13:17:08,35.372,140.52,Earthquake,45.3,6.0,1998-06-14T13:17:08.000+05:30,Moderate,14344.56901090752
07/07/1998,14:17:51,-33.842,-179.193,Earthquake,55.1,11.7,1998-07-07T14:17:51.000+05:30,High,16251.085804049553
07/07/1998,14:32:01,32.582,140.001,Earthquake,112.7,6.9,1998-07-07T14:32:01.000+05:30,High,14477.891693162042
07/17/1998,04:51:15,23.407,120.736,Earthquake,12.6,5.5,1998-07-17T04:51:15.000+05:30,Low,13117.772774620738
07/20/1998,01:05:58,30.134,88.173,Earthquake,33.2,5.4,1998-07-20T01:05:58.000+05:30,Low,9831.852841063856
08/19/1998,17:41:44,-6.179,147.745,Earthquake,55.0,5.3,1998-08-19T17:41:44.000+05:30,Low,16370.264916997765
08/22/1998,12:32:28,18.655,146.428,Earthquake,57.0,12.5,1998-08-22T12:32:28.000+05:30,High,15804.254413217213
09/07/1998,02:35:03,-5.766,152.061,Earthquake,41.3,9.9,1998-09-07T02:35:03.000+05:30,High,16848.168931448483
09/20/1998,06:30:47,-35.63,-179.844,Earthquake,52.9,7.6,1998-09-20T06:30:47.000+05:30,High,16053.178490436525
09/20/1998,07:14:33,-35.586,179.958,Earthquake,75.5,6.0,1998-09-20T07:14:33.000+05:30,Moderate,16058.101906352847
09/22/1998,01:16:55,11.822,143.154,Earthquake,9.2,5.7,1998-09-22T01:16:55.000+05:30,Moderate,15740.921523450701
10/09/1998,11:54:36,11.321,-86.451,Earthquake,68.7,5.2,1998-10-09T11:54:36.000+05:30,Low,9620.60018057913
01/18/1999,00:33:30,-22.034,170.052,Earthquake,53.0,15.5,1999-01-18T00:33:30.000+05:30,High,17338.259870874972
01/26/1999,12:30:49,-20.515,-174.207,Earthquake,41.3,17.9,1999-01-26T12:30:49.000+05:30,High,17648.497806194606
02/22/1999,13:49:01,24.115,122.646,Earthquake,42.7,7.1,1999-02-22T13:49:01.000+05:30,High,13287.38706128834
03/27/1999,12:44:17,-3.857,131.43,Earthquake,25.0,5.2,1999-03-27T12:44:17.000+05:30,Low,14601.6243741819
04/11/1999,16:50:39,-6.0,148.495,Earthquake,58.3,5.2,1999-04-11T16:50:39.000+05:30,Low,16455.35648042578
04/12/1999,09:41:16,-20.036,168.575,Earthquake,42.8,5.3,1999-04-12T09:41:16.000+05:30,Low,17463.42713665928
04/21/1999,11:08:29,-29.679,-178.474,Earthquake,237.1,18.4,1999-04-21T11:08:29.000+05:30,High,16710.969898276486
04/23/1999,18:56:27,13.123,145.142,Earthquake,52.5,10.0,1999-04-23T18:56:27.000+05:30,High,15906.236741029217
04/30/1999,19:28:49,-31.646,-71.681,Earthquake,52.4,6.0,1999-04-30T19:28:49.000+05:30,Moderate,8281.818372438702
05/10/1999,11:55:25,-11.658,166.289,Earthquake,83.1,16.4,1999-05-10T11:55:25.000+05:30,High,18021.969052906712
07/12/1999,03:42:17,30.069,69.419,Earthquake,51.5,9.5,1999-07-12T03:42:17.000+05:30,High,8038.122302092752
07/26/1999,02:45:47,40.78,141.675,Earthquake,104.1,6.3,1999-07-26T02:45:47.000+05:30,Moderate,14060.00394093481
09/08/1999,00:29:01,7.138,123.678,Earthquake,117.9,16.4,1999-09-08T00:29:01.000+05:30,High,13719.519668078357
09/13/1999,04:43:19,-3.636,149.515,Earthquake,56.7,13.0,1999-09-13T04:43:19.000+05:30,High,16603.58783530553
09/18/1999,06:50:58,-6.443,147.799,Earthquake,48.8,6.6,1999-09-18T06:50:58.000+05:30,High,16371.101821277862
09/19/1999,00:27:23,46.419,153.377,Earthquake,45.6,12.0,1999-09-19T00:27:23.000+05:30,High,14238.013742897605
10/16/1999,09:46:44,34.603333,-116.265,Earthquake,13.73,31.61,1999-10-16T09:46:44.000+05:30,High,12382.77543876942
12/03/1999,17:06:55,40.358,42.346,Earthquake,19.3,5.8,1999-12-03T17:06:55.000+05:30,Moderate,6196.096925345631
01/23/2000,07:40:05,30.239,130.768,Earthquake,42.9,8.4,2000-01-23T07:40:05.000+05:30,High,13826.310360075153
01/28/2000,22:57:52,-9.691,118.764,Earthquake,83.4,10.2,2000-01-28T22:57:52.000+05:30,High,13156.154201541112
02/10/2000,04:03:35,0.931,126.242,Earthquake,50.3,5.6,2000-02-10T04:03:35.000+05:30,Moderate,14036.853088403122
03/20/2000,21:02:30,-6.212,147.587,Earthquake,95.5,5.2,2000-03-20T21:02:30.000+05:30,Low,16352.43161164989
04/07/2000,05:55:47,-7.206,129.193,Earthquake,153.2,5.7,2000-04-07T05:55:47.000+05:30,Moderate,14324.681815322083
04/17/2000,18:08:18,3.959,128.269,Earthquake,56.6,7.3,2000-04-17T18:08:18.000+05:30,High,14250.877328930068
04/17/2000,23:07:23,3.913,128.215,Earthquake,86.3,8.5,2000-04-17T23:07:23.000+05:30,High,14245.171921240955
06/03/2000,08:54:49,35.552,140.464,Earthquake,62.3,5.4,2000-06-03T08:54:49.000+05:30,Low,14328.903929013408
08/03/2000,05:30:12,31.078,131.308,Earthquake,35.0,5.6,2000-08-03T05:30:12.000+05:30,Moderate,13835.67138931212
09/10/2000,08:54:46,24.008,121.526,Earthquake,34.8,5.9,2000-09-10T08:54:46.000+05:30,Moderate,13180.160033367883
09/28/2000,23:23:43,-0.215,-80.582,Earthquake,22.9,7.6,2000-09-28T23:23:43.000+05:30,High,8960.31710045195
10/26/2000,22:44:06,-6.943,129.004,Earthquake,158.2,11.5,2000-10-26T22:44:06.000+05:30,High,14306.842579745993
11/09/2000,01:46:43,5.737,127.174,Earthquake,63.0,7.2,2000-11-09T01:46:43.000+05:30,High,14116.939809355266
11/15/2000,09:23:41,17.342,119.787,Earthquake,54.5,5.4,2000-11-15T09:23:41.000+05:30,Low,13155.131720898653
12/04/2000,16:47:38,35.748,140.948,Earthquake,59.8,8.1,2000-12-04T16:47:38.000+05:30,High,14351.880576529
01/05/2001,22:51:53,6.917,126.842,Earthquake,83.6,9.1,2001-01-05T22:51:53.000+05:30,High,14069.515221738351
01/06/2001,15:55:32,5.846,127.349,Earthquake,53.4,24.8,2001-01-06T15:55:32.000+05:30,High,14135.314603478962
01/12/2001,10:47:40,-15.578,-74.809,Earthquake,39.1,9.1,2001-01-12T10:47:40.000+05:30,High,8381.842420348588
01/20/2001,21:59:11,2.874,126.529,Earthquake,74.7,15.7,2001-01-20T21:59:11.000+05:30,High,14063.44898897241
01/23/2001,17:38:13,-0.198,99.245,Earthquake,77.8,11.8,2001-01-23T17:38:13.000+05:30,High,11035.534608133525
01/26/2001,15:59:39,-10.846,161.578,Earthquake,77.4,10.9,2001-01-26T15:59:39.000+05:30,High,17648.660455699814
02/21/2001,22:50:30,6.622,126.923,Earthquake,75.3,5.4,2001-02-21T22:50:30.000+05:30,Low,14081.313688398102
02/28/2001,09:35:17,6.582,126.852,Earthquake,60.5,6.6,2001-02-28T09:35:17.000+05:30,High,14073.882685176133
04/14/2001,08:51:14,-17.093,168.386,Earthquake,17.2,22.5,2001-04-14T08:51:14.000+05:30,High,17728.092687809713
04/24/2001,13:27:25,18.449,120.658,Earthquake,50.8,11.0,2001-04-24T13:27:25.000+05:30,High,13224.15888581999
05/29/2001,18:48:06,19.853,-109.165,Earthquake,48.5,7.6,2001-05-29T18:48:06.000+05:30,High,12007.454356187818
08/07/2001,03:22:36,-8.61,113.832,Earthquake,90.5,10.9,2001-08-07T03:22:36.000+05:30,High,12625.860383949133
10/30/2001,21:04:25,28.579,128.28,Earthquake,135.9,6.4,2001-10-30T21:04:25.000+05:30,Moderate,13672.301379336854
12/08/2001,23:36:10,31.997667,-115.00166,Earthquake,6.981,28.0,2001-12-08T23:36:10.000+05:30,High,12343.074242302482
02/12/2002,03:27:26,23.716,121.56,Earthquake,54.8,5.9,2002-02-12T03:27:26.000+05:30,Moderate,13191.3401786882
02/22/2002,19:32:42,32.318832,-115.3215,Earthquake,7.007,31.95,2002-02-22T19:32:42.000+05:30,High,12363.620932515765
03/15/2002,01:20:05,49.677,156.02,Earthquake,55.0,7.3,2002-03-15T01:20:05.000+05:30,High,14037.836003093773
03/31/2002,23:09:57,14.355,-92.593,Earthquake,62.6,6.5,2002-03-31T23:09:57.000+05:30,Moderate,10286.864089727691
05/08/2002,19:45:19,53.813,160.774,Earthquake,39.0,6.3,2002-05-08T19:45:19.000+05:30,Moderate,13775.11612559097
06/16/2002,18:31:11,-2.338,102.559,Earthquake,231.6,5.1,2002-06-16T18:31:11.000+05:30,Low,11402.858811276996
08/08/2002,13:39:58,4.98,-77.819,Earthquake,43.3,9.4,2002-08-08T13:39:58.000+05:30,High,8658.269044399545
08/22/2002,23:58:09,-21.104,-179.1,Earthquake,618.6,5.1,2002-08-22T23:58:09.000+05:30,Low,17666.39344702904
09/05/2002,11:03:06,39.77,72.007,Earthquake,31.6,6.7,2002-09-05T11:03:06.000+05:30,High,8480.3121971687
11/13/2002,01:17:09,-15.097,167.307,Earthquake,131.7,7.8,2002-11-13T01:17:09.000+05:30,High,17832.510100367104
11/13/2002,15:53:09,3.006,96.087,Earthquake,39.4,12.7,2002-11-13T15:53:09.000+05:30,High,10683.451876760948
11/27/2002,01:55:58,-3.21,142.116,Earthquake,39.4,7.7,2002-11-27T01:55:58.000+05:30,High,15789.746592965259
12/10/2002,03:09:40,17.884,-100.909,Earthquake,85.5,5.6,2002-12-10T03:09:40.000+05:30,Moderate,11161.288940135046
12/12/2002,10:19:43,-7.822,156.216,Earthquake,55.7,6.1,2002-12-12T10:19:43.000+05:30,Moderate,17238.99102066762
12/24/2002,14:43:07,50.007,156.164,Earthquake,67.2,5.7,2002-12-24T14:43:07.000+05:30,Moderate,14011.275699851498
01/03/2003,01:34:13,-8.747,117.788,Earthquake,41.3,7.6,2003-01-03T01:34:13.000+05:30,High,13058.443200564168
01/09/2003,03:40:28,0.153,123.521,Earthquake,136.4,8.7,2003-01-09T03:40:28.000+05:30,High,13734.893901284822
01/09/2003,04:42:43,0.538,98.6,Earthquake,45.4,7.9,2003-01-09T04:42:43.000+05:30,High,10963.777121060111
01/19/2003,18:34:42,-5.198,153.633,Earthquake,83.5,5.7,2003-01-19T18:34:42.000+05:30,Moderate,17030.78751981275
02/12/2003,11:43:54,-37.848,178.841,Earthquake,58.9,5.6,2003-02-12T11:43:54.000+05:30,Moderate,15804.904098450783
02/20/2003,10:37:05,-0.944,126.791,Earthquake,34.0,9.4,2003-02-20T10:37:05.000+05:30,High,14097.86934144182
03/02/2003,17:57:28,15.578,121.917,Earthquake,50.2,5.7,2003-03-02T17:57:28.000+05:30,Moderate,13411.794046233088
03/19/2003,00:03:43,-9.388,156.587,Earthquake,33.5,12.1,2003-03-19T00:03:43.000+05:30,High,17221.164682635128
03/20/2003,16:33:11,-10.211,117.185,Earthquake,33.6,8.6,2003-03-20T16:33:11.000+05:30,High,12978.658948259328
04/02/2003,05:37:03,2.078,126.682,Earthquake,49.2,11.2,2003-04-02T05:37:03.000+05:30,High,14083.275369797659
04/04/2003,22:07:49,-7.332,155.385,Earthquake,91.7,12.0,2003-04-04T22:07:49.000+05:30,High,17166.446225224117
04/10/2003,21:04:32,-4.446,138.932,Earthquake,32.0,13.3,2003-04-10T21:04:32.000+05:30,High,15426.576327865068
05/14/2003,07:40:36,-8.06,107.315,Earthquake,79.1,8.8,2003-05-14T07:40:36.000+05:30,High,11913.273327945459
06/12/2003,18:43:33,13.17,120.514,Earthquake,46.4,6.1,2003-06-12T18:43:33.000+05:30,Moderate,13302.228371963729
06/30/2003,14:18:38,11.993,143.708,Earthquake,20.6,7.5,2003-06-30T14:18:38.000+05:30,High,15793.896210804885
07/09/2003,07:22:39,-4.929,145.23,Earthquake,53.3,8.4,2003-07-09T07:22:39.000+05:30,High,16115.030941872183
08/28/2003,20:39:47,-21.983,-179.584,Earthquake,602.0,7.1,2003-08-28T20:39:47.000+05:30,High,17570.27279261064
08/28/2003,20:58:31,0.207,126.177,Earthquake,70.3,11.7,2003-08-28T20:58:31.000+05:30,High,14030.21207095796
10/11/2003,01:11:31,43.973,148.206,Earthquake,51.2,7.3,2003-10-11T01:11:31.000+05:30,High,14200.819495596274
10/20/2003,16:50:18,-58.09,-26.248,Earthquake,156.8,6.4,2003-10-20T16:50:18.000+05:30,Moderate,6860.764772319799
10/28/2003,21:48:21,43.844,147.75,Earthquake,65.4,5.3,2003-10-28T21:48:21.000+05:30,Low,14187.007779861775
11/05/2003,00:57:25,11.199,-86.751,Earthquake,61.9,5.2,2003-11-05T00:57:25.000+05:30,Low,9653.15734531456
12/05/2003,20:03:23,-5.937,149.745,Earthquake,56.6,11.7,2003-12-05T20:03:23.000+05:30,High,16592.752665235887
12/19/2003,13:05:31,13.947,124.53,Earthquake,38.6,5.2,2003-12-19T13:05:31.000+05:30,Low,13718.753040736545
12/22/2003,19:15:56,35.718834,-121.157166,Earthquake,11.534,9.55,2003-12-22T19:15:56.000+05:30,High,12769.462380155468
12/23/2003,23:15:28,26.317,125.775,Earthquake,36.3,6.8,2003-12-23T23:15:28.000+05:30,High,13521.501657973946
01/05/2004,06:53:48,-3.589,151.016,Earthquake,63.5,12.5,2004-01-05T06:53:48.000+05:30,High,16769.728855274407
01/08/2004,23:05:57,-5.996,149.301,Earthquake,59.3,7.6,2004-01-08T23:05:57.000+05:30,High,16543.256921234988
01/09/2004,22:35:31,-6.072,149.401,Earthquake,57.7,7.9,2004-01-09T22:35:31.000+05:30,High,16552.669338246753
01/11/2004,04:32:48,-36.696,53.352,Earthquake,5.3,21.1,2004-01-11T04:32:48.000+05:30,High,6828.01647672644
01/11/2004,19:31:33,55.595,165.677,Earthquake,21.0,8.9,2004-01-11T19:31:33.000+05:30,High,13698.547868832591
01/15/2004,06:48:57,-6.083,149.684,Earthquake,58.9,6.3,2004-01-15T06:48:57.000+05:30,Moderate,16583.24924738645
01/16/2004,15:42:25,-0.398,132.091,Earthquake,36.2,10.2,2004-01-16T15:42:25.000+05:30,High,14687.71059474404
01/28/2004,10:10:27,-5.612,151.801,Earthquake,47.9,8.1,2004-01-28T10:10:27.000+05:30,High,16823.013919789293
01/28/2004,19:05:39,-1.682,138.984,Earthquake,15.1,16.1,2004-01-28T19:05:39.000+05:30,High,15451.159804759438
01/28/2004,22:15:31,-3.12,127.4,Earthquake,17.4,8.9,2004-01-28T22:15:31.000+05:30,High,14159.016826672001
01/29/2004,20:10:41,-20.815,-174.163,Earthquake,12.0,34.6,2004-01-29T20:10:41.000+05:30,High,17615.177650631656
02/03/2004,23:09:32,-3.728,140.376,Earthquake,46.1,8.2,2004-02-03T23:09:32.000+05:30,High,15592.842670904993
02/05/2004,21:05:03,-3.615,135.538,Earthquake,16.6,10.2,2004-02-05T21:05:03.000+05:30,High,15058.233662913157
02/05/2004,21:24:19,-3.658,135.364,Earthquake,37.1,9.5,2004-02-05T21:24:19.000+05:30,High,15038.657666946081
02/06/2004,00:47:10,-1.386,136.779,Earthquake,3.5,26.0,2004-02-06T00:47:10.000+05:30,High,15207.148509816825
02/08/2004,08:58:52,-3.665,135.339,Earthquake,25.7,9.0,2004-02-08T08:58:52.000+05:30,High,15035.839707208122
02/08/2004,11:37:38,-3.367,68.259,Earthquake,12.5,35.4,2004-02-08T11:37:38.000+05:30,High,7594.4397461805565
02/11/2004,05:08:21,-3.526,135.581,Earthquake,32.4,12.6,2004-02-11T05:08:21.000+05:30,High,15063.623289616213
02/11/2004,05:28:26,-3.627,135.561,Earthquake,22.7,9.8,2004-02-11T05:28:26.000+05:30,High,15060.696175849042
02/12/2004,13:47:33,-19.226,-173.518,Earthquake,21.2,29.0,2004-02-12T13:47:33.000+05:30,High,17763.382526733298
02/25/2004,08:56:06,54.615,162.814,Earthquake,19.6,14.8,2004-02-25T08:56:06.000+05:30,High,13742.324875519203
02/26/2004,17:25:56,8.288,123.515,Earthquake,12.0,19.1,2004-02-26T17:25:56.000+05:30,High,13690.275343595444
03/05/2004,00:49:33,-3.414,145.35,Earthquake,17.4,23.2,2004-03-05T00:49:33.000+05:30,High,16145.854276438202
03/06/2004,06:26:42,-5.112,152.588,Earthquake,44.7,6.9,2004-03-06T06:26:42.000+05:30,High,16918.50384469824
03/08/2004,22:49:33,-20.856,-179.008,Earthquake,607.0,9.3,2004-03-08T22:49:33.000+05:30,High,17693.500241949292
03/15/2004,04:19:41,2.07,126.695,Earthquake,58.5,8.8,2004-03-15T04:19:41.000+05:30,High,14084.743464098827
03/17/2004,06:16:34,11.155,124.708,Earthquake,73.2,13.9,2004-03-17T06:16:34.000+05:30,High,13783.899679842609
03/23/2004,21:57:07,18.788,144.764,Earthquake,29.6,13.1,2004-03-23T21:57:07.000+05:30,High,15639.311198216668
03/26/2004,15:20:07,41.863,144.209,Earthquake,22.4,7.5,2004-03-26T15:20:07.000+05:30,High,14140.021502900547
04/02/2004,15:41:30,-0.01,124.932,Earthquake,24.6,16.4,2004-04-02T15:41:30.000+05:30,High,13891.804419555854
04/02/2004,21:43:50,-6.016,104.077,Earthquake,42.1,9.1,2004-04-02T21:43:50.000+05:30,High,11564.037957159258
04/03/2004,13:29:32,-20.535,-174.06,Earthquake,2.2,23.0,2004-04-03T13:29:32.000+05:30,High,17642.058540642287
04/05/2004,08:57:02,-23.525,-175.45,Earthquake,32.3,26.6,2004-04-05T08:57:02.000+05:30,High,17353.48110394378
04/16/2004,08:27:29,-10.764,164.183,Earthquake,10.6,25.6,2004-04-16T08:27:29.000+05:30,High,17896.316984373425
04/17/2004,15:58:25,-7.352,128.373,Earthquake,128.6,5.2,2004-04-17T15:58:25.000+05:30,Low,14233.058519634864
04/17/2004,19:00:55,-6.39,129.977,Earthquake,157.2,5.3,2004-04-17T19:00:55.000+05:30,Low,14419.670416867331
05/04/2004,05:04:58,37.506,96.758,Earthquake,13.5,16.9,2004-05-04T05:04:58.000+05:30,High,10603.1513133394
05/05/2004,20:59:41,-57.186,-25.41,Earthquake,53.9,12.5,2004-05-05T20:59:41.000+05:30,High,6748.7530486370415
05/07/2004,09:50:32,-57.907,-25.535,Earthquake,71.5,9.9,2004-05-07T09:50:32.000+05:30,High,6822.233954707003
05/08/2004,08:02:54,21.949,121.604,Earthquake,26.4,10.3,2004-05-08T08:02:54.000+05:30,High,13241.314604920231
07/22/2004,09:45:15,26.489,128.894,Earthquake,20.9,6.9,2004-07-22T09:45:15.000+05:30,High,13809.509783253341
07/24/2004,18:54:58,26.488,128.754,Earthquake,30.8,6.3,2004-07-24T18:54:58.000+05:30,Moderate,13796.433384065878
08/04/2004,21:15:16,52.315,159.563,Earthquake,36.4,6.1,2004-08-04T21:15:16.000+05:30,Moderate,13893.650959638353
08/05/2004,01:46:50,13.965,146.366,Earthquake,46.1,6.3,2004-08-05T01:46:50.000+05:30,Moderate,16000.886416886811
08/17/2004,04:49:03,-26.368,-177.926,Earthquake,209.8,14.5,2004-08-17T04:49:03.000+05:30,High,17074.690811952303
08/19/2004,06:35:04,13.817,123.995,Earthquake,44.2,6.8,2004-08-19T06:35:04.000+05:30,High,13664.089629479027
08/28/2004,16:09:35,-8.82,157.354,Earthquake,13.5,22.0,2004-08-28T16:09:35.000+05:30,High,17322.11744157108
08/30/2004,12:23:22,49.539,157.279,Earthquake,11.5,10.3,2004-08-30T12:23:22.000+05:30,High,14095.917252914389
09/06/2004,15:31:37,9.134,126.328,Earthquake,47.9,14.2,2004-09-06T15:31:37.000+05:30,High,13987.830639435995
09/08/2004,11:00:18,-15.153,-173.429,Earthquake,12.7,17.5,2004-09-08T11:00:18.000+05:30,High,18181.957732962997
09/08/2004,14:58:26,33.14,137.2,Earthquake,21.2,9.2,2004-09-08T14:58:26.000+05:30,High,14222.591144806562
09/11/2004,21:52:38,-57.976,-25.342,Earthquake,63.9,9.1,2004-09-11T21:52:38.000+05:30,High,6823.3495763453175
09/14/2004,20:15:17,7.959,127.466,Earthquake,15.3,15.3,2004-09-14T20:15:17.000+05:30,High,14126.672313583882
09/29/2004,02:00:58,-58.719,-25.458,Earthquake,50.9,11.0,2004-09-29T02:00:58.000+05:30,High,6898.798620953925
10/08/2004,15:28:39,-56.529,-26.868,Earthquake,101.5,8.9,2004-10-08T15:28:39.000+05:30,High,6730.547715658119
10/10/2004,06:52:40,-6.689,130.435,Earthquake,69.0,5.6,2004-10-10T06:52:40.000+05:30,Moderate,14466.846571901737
10/11/2004,06:37:13,5.389,126.437,Earthquake,30.5,14.4,2004-10-11T06:37:13.000+05:30,High,14038.388265836074
10/12/2004,15:29:02,-17.08,174.474,Earthquake,23.6,21.3,2004-10-12T15:29:02.000+05:30,High,18021.772099362122
10/16/2004,18:54:44,36.237,141.305,Earthquake,47.0,5.6,2004-10-16T18:54:44.000+05:30,Moderate,14345.802807834007
10/20/2004,18:32:25,-14.027,166.612,Earthquake,59.8,11.6,2004-10-20T18:32:25.000+05:30,High,17869.321331320138
10/25/2004,01:51:02,-8.861,124.343,Earthquake,99.5,9.2,2004-10-25T01:51:02.000+05:30,High,13774.50095034109
11/09/2004,22:14:38,11.619,140.695,Earthquake,54.9,10.4,2004-11-09T22:14:38.000+05:30,High,15487.447614425386
11/11/2004,02:16:45,24.41,122.226,Earthquake,49.9,5.5,2004-11-11T02:16:45.000+05:30,Low,13237.903183983071
11/11/2004,10:02:47,42.139,144.344,Earthquake,32.8,7.2,2004-11-11T10:02:47.000+05:30,High,14127.283237619587
11/20/2004,02:32:44,-3.405,126.186,Earthquake,21.8,7.3,2004-11-20T02:32:44.000+05:30,High,14023.01918296853
11/21/2004,11:07:14,-15.403,-174.908,Earthquake,256.1,5.7,2004-11-21T11:07:14.000+05:30,Moderate,18213.34176619665
12/03/2004,14:59:14,-34.439,179.32,Earthquake,157.4,6.9,2004-12-03T14:59:14.000+05:30,High,16184.99053466251
12/11/2004,01:55:50,-4.613,149.779,Earthquake,541.8,5.2,2004-12-11T01:55:50.000+05:30,Low,16619.40351165772
12/12/2004,16:03:38,-3.489,145.196,Earthquake,14.0,27.2,2004-12-12T16:03:38.000+05:30,High,16128.10302853871
12/20/2004,07:39:29,-15.873,-174.631,Earthquake,227.8,8.1,2004-12-20T07:39:29.000+05:30,High,18154.318046257384
12/26/2004,01:29:53,20.908,97.71,Earthquake,38.5,12.3,2004-12-26T01:29:53.000+05:30,High,10808.09638569898
12/26/2004,02:36:10,12.183,92.936,Earthquake,38.5,8.7,2004-12-26T02:36:10.000+05:30,High,10326.652613361819
12/26/2004,03:24:55,4.473,94.068,Earthquake,26.3,10.9,2004-12-26T03:24:55.000+05:30,High,10458.504396502934
12/26/2004,04:21:30,6.91,92.958,Earthquake,39.2,7.6,2004-12-26T04:21:30.000+05:30,High,10334.066792081427
12/26/2004,09:20:02,8.879,92.375,Earthquake,16.1,16.7,2004-12-26T09:20:02.000+05:30,High,10268.464870721282
12/26/2004,20:50:35,6.318,126.92,Earthquake,127.3,7.3,2004-12-26T20:50:35.000+05:30,High,14083.835535222977
12/27/2004,09:57:53,7.706,92.645,Earthquake,9.1,19.5,2004-12-27T09:57:53.000+05:30,High,10298.99568169402
12/27/2004,20:10:51,2.93,95.606,Earthquake,28.9,11.8,2004-12-27T20:10:51.000+05:30,High,10630.084964976868
12/27/2004,20:23:45,7.064,91.786,Earthquake,28.7,16.0,2004-12-27T20:23:45.000+05:30,High,10204.6299494979
12/29/2004,13:20:29,28.919,130.444,Earthquake,38.0,7.3,2004-12-29T13:20:29.000+05:30,High,13854.656161357576
12/29/2004,18:50:21,5.531,94.277,Earthquake,47.7,8.2,2004-12-29T18:50:21.000+05:30,High,10480.905842412549
12/31/2004,09:57:00,7.636,93.947,Earthquake,22.2,13.2,2004-12-31T09:57:00.000+05:30,High,10442.531595793133
12/31/2004,17:48:06,4.73,95.14,Earthquake,49.0,9.5,2004-12-31T17:48:06.000+05:30,High,10577.133568359954
01/01/2005,14:29:11,8.115,93.218,Earthquake,27.0,14.5,2005-01-01T14:29:11.000+05:30,High,10361.782212828597
01/01/2005,19:08:08,7.336,94.455,Earthquake,55.4,10.4,2005-01-01T19:08:08.000+05:30,High,10498.853983690828
01/06/2005,00:56:30,5.323,94.835,Earthquake,49.5,5.8,2005-01-06T00:56:30.000+05:30,Moderate,10542.846785650365
01/06/2005,11:55:44,10.906,91.795,Earthquake,10.5,16.6,2005-01-06T11:55:44.000+05:30,High,10203.532040991118
01/14/2005,21:38:17,3.135,93.922,Earthquake,22.0,14.1,2005-01-14T21:38:17.000+05:30,High,10442.995900495338
01/16/2005,20:17:53,10.934,140.842,Earthquake,24.9,11.7,2005-01-16T20:17:53.000+05:30,High,15520.774668082391
01/22/2005,11:27:43,-31.61,-177.929,Earthquake,23.5,24.5,2005-01-22T11:27:43.000+05:30,High,16493.459216771284
